N,P,K,temperature,humidity,pH,rainfall,crop,yield
84.0,38.0,29.0,25.71493402,79.63867927,7.37874497,220.0030918,groundnut,15001.58
83.0,51.0,19.0,24.16830031,82.33005819,6.00398396,264.85217353,coconut,24720.57
68.0,41.0,36.0,22.50726567,67.69724742,7.08597784,217.08385908,cotton,2252.21
65.0,42.0,29.0,26.21142053,82.23866682,6.94675054,68.59071326,gingellyoil,10215.91
87.0,46.0,40.0,18.67208052,66.66714985,6.07403456,194.22883401,snakeguard,15255.75
92.0,37.0,35.0,19.14590838,59.72505234,6.24699991,103.7026788,longmelon,17127.36
83.0,51.0,44.0,26.00724103,75.38077579,7.44743143,160.16839301,leafyvegetable,10959.01
96.0,37.0,19.0,19.8537167,75.46572799,7.78255941,141.83776942,turnip,10972.15
98.0,59.0,21.0,24.65368748,69.51188504,6.10296213,107.10438285,urddal,19670.28
81.0,50.0,35.0,24.03299225,69.81548724,6.58368677,147.8477466,cabbage,10579.89
85.0,57.0,17.0,18.32194707,80.07821392,6.67717521,101.95936615,zizyphus,20160.73
96.0,38.0,22.0,24.30407443,76.04064709,5.26893402,81.02775725,barley,22361.35
92.0,56.0,23.0,21.23006181,69.98597031,5.22739623,115.85865193,fish,24962.09
87.0,52.0,36.0,18.97540757,67.64287706,6.61677872,163.44649901,greenonion,24707.61
64.0,50.0,37.0,21.59606191,80.04291702,6.23143118,232.03473558,betalleaves,17075.57
96.0,49.0,42.0,25.73475603,63.4323218,5.68800871,194.36241435,greenonion,19372.4
88.0,44.0,24.0,18.77242697,83.28725493,6.13686836,260.06680786,turmeric,2686.99
99.0,51.0,36.0,22.35413468,84.76209422,5.91308995,100.53026143,mustard,16363.52
90.0,45.0,19.0,26.32217371,81.49292578,6.32655811,261.86363042,greenpeas,22959.2
97.0,43.0,33.0,24.54569011,69.71337853,6.07368655,230.20387622,blackgram,16755.75
69.0,60.0,18.0,20.83976202,82.52984217,6.35451367,296.66125172,coconutseed,22151.28
72.0,39.0,17.0,25.99526808,83.51050706,5.15556598,261.4578055,littlegourd,20687.8
100.0,45.0,38.0,25.11393358,81.56014225,6.48710837,155.05556619,brinjal,19269.18
79.0,49.0,31.0,24.18684749,57.06200196,6.46826036,243.35273137,wood,17929.62
89.0,57.0,36.0,20.98797585,55.07447068,5.42038479,189.73144193,soyabean,22021.05
73.0,59.0,30.0,21.88548568,74.19282253,7.11910829,242.85618736,coconutseed,16246.01
75.0,36.0,36.0,23.81985405,57.93850666,6.76816695,244.17341277,seemebadnekai,11229.27
74.0,52.0,24.0,21.70948636,56.97341667,5.14950816,83.80899041,sapota,21069.58
96.0,57.0,27.0,21.86171914,60.70868241,5.1854814,189.31834703,sugar,78373.31
80.0,38.0,42.0,19.08362454,79.31660678,6.2034234,72.98322763,kidneybeans,18058.84
94.0,39.0,43.0,23.99219203,56.44733243,7.10691714,143.03617549,carrot,19530.93
84.0,54.0,17.0,22.11084214,81.48811454,6.07385046,157.9619978,ghee,24756.04
71.0,54.0,33.0,22.31940818,62.97368894,6.80888789,77.16312886,amla,11465.15
63.0,49.0,20.0,20.64938895,72.07882803,5.54361845,243.84421267,turnip,23327.29
99.0,41.0,44.0,18.06665433,64.47291075,5.51651825,291.06977748,guava,22880.96
80.0,43.0,38.0,18.16383388,68.95344669,5.96202967,271.56878604,zizyphus,22447.39
91.0,59.0,32.0,22.62853957,56.63336771,7.70506627,144.711159,brokenrice,2098.27
60.0,54.0,43.0,22.86130835,62.51984071,7.99147974,130.30271286,varagu,10455.38
99.0,57.0,20.0,21.70171654,82.54011686,6.98632596,100.05268984,tamarindfruit,12880.0
83.0,44.0,18.0,25.68985851,74.90170227,6.87515333,277.32542357,blackpepper,1282.82
76.0,36.0,39.0,25.89334709,83.20728065,7.90043923,192.47586323,carrot,19734.42
78.0,43.0,31.0,26.73838713,71.03861527,5.99316203,95.30657099,ginger,2449.7
66.0,43.0,37.0,23.89850816,83.01949945,5.85813627,235.31517608,spongegourd,18420.3
95.0,36.0,44.0,18.19594408,75.51818471,5.94808281,141.42077427,drychillies,11263.2
61.0,43.0,44.0,26.18447623,81.40118322,5.57282623,116.64991768,tomato,33216.54
62.0,46.0,16.0,23.78577761,65.14610336,7.37861928,189.94654774,blackgram,23314.66
66.0,57.0,32.0,25.44132226,63.33127398,7.12531055,102.47236851,jute,19163.19
91.0,37.0,44.0,20.51420131,79.21755933,5.84032772,102.66883209,moathdal,15388.67
86.0,43.0,36.0,26.93501174,66.62953712,5.16740124,88.97201555,chholia,11888.6
85.0,43.0,15.0,19.58378414,70.0580737,5.994721,182.83288482,castorseed,20004.71
96.0,46.0,21.0,23.25756464,69.71047655,7.26876496,292.30257859,varagu,21864.86
63.0,51.0,17.0,25.43124372,72.40929376,7.39288412,226.54621501,pear,10147.79
100.0,46.0,32.0,20.88118079,61.1293929,7.54196262,78.24059482,brokenrice,5374.16
91.0,38.0,38.0,23.7267851,82.66783388,5.54645133,295.43053999,watermelon,21873.07
79.0,44.0,44.0,25.58571638,77.79967457,7.566806,196.47336136,methileaves,11730.28
94.0,38.0,15.0,23.56276135,82.12701975,7.19801035,246.03515831,spinach,19529.71
89.0,39.0,37.0,22.86927245,69.72396226,6.40498592,280.42126243,elephatyam,14732.09
74.0,47.0,45.0,26.0464696,64.73737596,5.75979762,175.72984628,fish,11418.98
72.0,46.0,34.0,19.88415332,73.99741199,7.49747735,286.56175573,paddy,4120.52
80.0,42.0,17.0,26.35703016,63.793742,6.60185605,97.98822612,ragi,19146.69
77.0,46.0,45.0,24.14365598,76.59881698,7.98049358,206.38668281,lemon,10137.4
91.0,47.0,25.0,20.69972296,60.84603057,7.83350089,290.36263536,pear,19748.14
65.0,47.0,15.0,25.91320331,75.22036817,6.64440694,171.11048409,elephantyam,21081.81
94.0,46.0,19.0,19.1680649,76.94688947,6.52039958,253.60331291,chickpea,19977.89
89.0,37.0,15.0,18.82823965,63.75129729,7.32174635,234.72476168,pigeonpea,17922.65
84.0,37.0,41.0,26.35686921,82.4824325,7.63559146,180.0281792,greengram,16312.04
79.0,43.0,30.0,22.82654326,68.52751474,6.41874688,71.84050364,peascod,10452.99
90.0,45.0,42.0,19.55960781,65.5171367,6.62566772,292.45743932,linseed,18735.98
74.0,56.0,42.0,25.03538518,67.76578098,7.87669925,77.72905688,leafyvegetable,21254.44
63.0,57.0,22.0,19.9715619,65.12592688,5.86445898,122.12344373,arecanut,23552.98
79.0,36.0,26.0,18.94156059,79.14772115,6.90702349,225.08514409,hybridcumbu,24842.81
65.0,55.0,18.0,20.40307475,79.50294762,5.15213451,83.26077727,amla,23577.04
73.0,42.0,26.0,20.74544007,64.77963891,7.6943921,183.08110918,greenonion,22984.5
61.0,48.0,23.0,20.50658081,80.27589651,6.1013282,132.34745042,pear,12300.26
61.0,44.0,39.0,18.69290515,55.27783472,5.67761568,280.43067532,greengram,10360.14
92.0,56.0,19.0,21.91492233,62.67916719,5.19063003,107.36239064,ghee,21263.55
81.0,37.0,24.0,19.04039131,57.06454971,6.90594087,173.81264187,zizyphus,19958.82
71.0,48.0,26.0,26.76341497,80.65722845,5.96359033,119.01811178,beans,10429.0
64.0,44.0,43.0,25.87763627,62.79688349,5.40477963,213.07082874,chickpea,13895.66
81.0,38.0,42.0,24.52314094,78.80994294,5.29179394,267.76217982,cabbage,10436.88
95.0,42.0,15.0,21.91801071,68.71479134,7.79076707,181.67713166,moathdal,22167.12
96.0,53.0,24.0,19.51349502,56.01133452,6.82982881,69.02870858,mothbeans,24796.71
74.0,36.0,39.0,21.79706649,76.93720219,7.51128594,67.06093256,cumbu,20607.36
71.0,56.0,42.0,24.29818505,57.69000668,7.44152124,108.27194556,amaranthus,18374.43
87.0,58.0,29.0,20.79724509,66.61636518,6.34415473,128.94356347,moongdal,15370.73
73.0,42.0,18.0,21.25321494,71.44670303,5.97358886,101.79426768,paddy,2217.68
92.0,53.0,23.0,23.93961313,57.28992385,5.02336419,290.04688058,mungbean,17145.63
73.0,40.0,31.0,19.44746458,76.3468574,7.53857409,221.46199646,sweetpumpkin,23066.87
66.0,45.0,30.0,23.40896259,56.77368821,5.51789669,248.70379399,greenbanana,17881.69
90.0,49.0,42.0,23.70348628,84.68453738,7.21883722,150.40529925,garlic,1139.4
66.0,38.0,37.0,20.11409805,64.16232869,7.99598948,206.02838623,soyabean,12537.03
61.0,57.0,30.0,19.90539734,59.40597095,5.27227379,224.52275003,brokenrice,2071.66
68.0,47.0,26.0,23.67812314,68.10392619,7.01824931,146.96127042,dusterbeans,12677.72
86.0,36.0,33.0,24.00599853,62.57738675,5.98698405,102.33117579,rajgir,19622.83
85.0,36.0,34.0,20.53412457,70.99184832,5.67318305,152.75718298,greengram,22084.8
95.0,43.0,18.0,19.2459403,61.7991085,7.55448595,241.01475405,apple,23104.87
65.0,52.0,25.0,22.52391562,84.30244307,7.17659655,145.34367312,coriander,23697.51
80.0,59.0,33.0,21.03588108,73.01941804,6.01822316,276.3447476,blackpepper,1513.39
85.0,60.0,17.0,25.02249657,65.78301377,5.10707405,121.81943933,turdal,22233.24
75.0,45.0,27.0,18.45469267,74.94500967,6.34391033,154.16911511,pear,21819.31
81.0,59.0,37.0,25.2000569,74.42525979,6.98005218,270.85261504,groundnutseed,19438.52
83.0,38.0,42.0,26.45681026,77.13173307,7.51226511,214.52279976,plum,17188.83
87.0,38.0,25.0,20.44435937,64.72917262,5.18743635,76.93530972,chickpea,16336.12
92.0,49.0,19.0,21.02032256,62.71054585,7.54440897,253.87899524,wood,22031.03
78.0,48.0,43.0,19.37400344,78.93847545,6.70099049,89.86514548,moathdal,17357.22
73.0,37.0,41.0,25.07755398,68.11479463,7.60709356,86.76232811,gingellyoil,15553.19
95.0,36.0,40.0,25.12649229,55.39319243,6.39195033,91.03421668,chholia,19551.67
86.0,51.0,45.0,19.70068754,63.83288176,7.44130077,147.30670688,tinda,15826.89
96.0,42.0,23.0,18.34006111,63.4216829,7.70969558,78.9081205,beans,14057.64
88.0,53.0,20.0,26.74237005,78.66477954,7.43994997,179.31972474,spongegourd,21701.95
93.0,42.0,39.0,25.22974424,68.54901025,5.10364403,245.08976685,bittergourd,20939.64
75.0,48.0,43.0,26.44817756,75.92115145,6.92341076,60.74876406,wheatatta,3947.85
61.0,42.0,29.0,26.72492092,72.17643047,6.89782404,165.3760811,suvarnagadde,22849.74
79.0,46.0,32.0,19.42347027,74.87178506,6.75845083,231.4012298,greenavare,23709.84
91.0,52.0,21.0,23.84024761,80.32947172,6.87024604,208.55961558,brokenrice,5235.26
93.0,55.0,19.0,20.78910079,82.67423625,6.84692418,149.60970825,betalleaves,12500.4
94.0,45.0,22.0,24.21100657,81.87589999,5.03293798,262.1079243,suratbeans,12836.91
79.0,56.0,24.0,22.4046419,68.37802457,6.65767352,239.46986076,orange,20371.89
70.0,56.0,33.0,21.87433235,75.18047208,5.8664024,256.0356155,chillycapsicum,12423.53
91.0,55.0,31.0,25.34859725,82.53702585,7.69524165,126.24465433,littlegourd,21481.84
79.0,46.0,25.0,24.26844116,62.26231245,5.09929131,98.34659478,mustardoil,24373.97
98.0,50.0,30.0,19.21549424,82.25549277,5.81117647,237.09286335,clusterbeans,18108.53
91.0,38.0,26.0,20.37365744,61.48836068,5.63370092,282.17174225,papaya,18180.99
85.0,49.0,31.0,21.90106807,68.10720128,6.10782222,286.78175061,maidaatta,10540.92
65.0,40.0,23.0,22.28405182,56.96198817,7.37357574,89.10912732,nigerseed,22626.29
88.0,53.0,28.0,18.16586475,62.43359708,7.31519738,186.77028609,kinnow,22749.33
83.0,36.0,22.0,25.81508262,77.96089532,5.57605953,269.90162981,roundgourd,21519.93
76.0,45.0,29.0,22.41195906,58.1957678,7.80810192,270.50457531,chholia,10048.12
69.0,45.0,36.0,23.90159775,61.27505962,7.74277519,92.29622461,cotton,2204.36
84.0,53.0,45.0,18.24470364,64.68678919,6.831129,174.86074512,cowpea,23362.72
92.0,52.0,44.0,20.78397588,59.80933994,7.90642052,268.68328321,ashgourd,10975.18
95.0,40.0,15.0,18.88927619,57.62502298,6.93379078,199.91517846,corrianderseed,15497.7
79.0,47.0,25.0,18.0643664,80.48134772,7.79500005,168.32021886,taramira,10441.33
77.0,46.0,21.0,21.20216847,69.30233211,6.3580137,160.65504671,paddy,2831.7
68.0,41.0,41.0,24.41586053,70.10743007,6.85781703,139.76352298,corrianderseed,17051.75
76.0,50.0,44.0,24.61267212,68.87638245,7.6199575,171.73346236,kinnow,23760.81
93.0,36.0,32.0,24.41493844,79.07131368,6.97248633,73.63770891,capsicum,21237.11
82.0,47.0,25.0,22.03710272,71.92629681,5.499979,273.35423817,greengram,15298.04
86.0,50.0,40.0,19.87534677,80.05091392,6.87296634,295.57270855,nigerseed,22258.31
92.0,39.0,24.0,26.75714821,59.1170946,7.1402407,208.61148915,cowpea,12601.69
64.0,37.0,44.0,21.06788022,62.50607725,6.82457805,69.11911383,jowar,19713.14
72.0,35.0,19.0,24.50356434,84.87373735,6.24861723,83.46649426,papaya,19182.72
72.0,47.0,35.0,22.73179356,56.98653494,7.80681055,97.61633383,wheatatta,3048.02
82.0,58.0,17.0,23.88898508,64.4850322,5.497484,155.01800314,barley,21103.43
97.0,50.0,16.0,24.08261986,68.83482174,5.3110982,256.57663891,drychillies,17185.84
63.0,47.0,19.0,18.38132907,59.23787659,7.54098758,125.29015452,maidaatta,14058.1
76.0,37.0,22.0,23.87460162,59.29333788,7.17235228,247.13938832,garlic,2051.6
89.0,55.0,16.0,26.08967651,65.02495967,5.94149753,247.69573449,coffee,1287.4
78.0,56.0,32.0,25.0001316,63.98061394,6.23017792,181.22023825,whitepumpkin,19438.98
69.0,41.0,40.0,23.29887687,62.3362033,7.02185693,181.0100788,sweetpotato,17336.78
88.0,39.0,24.0,18.39362926,57.22817369,7.06585924,127.29546306,maize,3218.55
100.0,49.0,36.0,22.45481767,55.8954395,7.75068782,257.67626497,grapes,28602.43
88.0,55.0,19.0,21.14919335,72.04799886,5.68128911,78.57467817,ghee,22040.35
90.0,58.0,20.0,23.3795622,77.84886173,5.6878739,139.02472158,cabbage,23504.05
60.0,53.0,37.0,21.87174123,71.52389309,6.20620984,215.48236281,corrianderseed,13405.87
60.0,38.0,20.0,23.2830207,57.71967901,6.88512799,189.73872737,wood,24630.51
77.0,55.0,25.0,19.60793833,69.8749929,6.14740366,106.0871043,coconutoil,23731.43
77.0,42.0,22.0,18.23042617,62.70541564,5.8926098,147.35841155,cumbu,14534.87
71.0,46.0,26.0,20.64476297,61.52521531,5.24060885,65.61770066,methileaves,18146.48
96.0,47.0,24.0,22.80960967,62.06002054,6.84203724,132.87786323,pear,24059.13
97.0,42.0,15.0,18.16689295,56.25884289,5.09263341,282.22755412,carrot,14250.08
90.0,46.0,40.0,19.50714377,75.60324325,6.15108884,214.06688895,coconutseed,11275.87
83.0,50.0,41.0,26.96996179,68.71474855,7.60808749,206.01757266,peascod,22438.78
99.0,57.0,42.0,19.80589374,67.06781201,7.46465363,174.26630078,longmelon,16090.4
86.0,50.0,24.0,18.02560822,75.63105165,6.90357381,193.3798156,turnip,20072.56
79.0,44.0,43.0,24.71546621,57.33252019,5.23698072,294.67724481,onion,28753.09
69.0,46.0,28.0,20.44557227,80.8146933,6.59608988,216.00468528,pigeonpea,11041.97
70.0,54.0,27.0,23.96151545,82.55896735,7.36947015,194.08243934,sweetpotato,22321.02
66.0,49.0,32.0,21.55916798,73.60990957,6.06284723,244.1229554,littlegourd,14077.28
80.0,41.0,42.0,25.595784,79.09656093,6.77934637,213.30252015,coconutseed,10800.03
60.0,48.0,42.0,21.56507604,70.73824557,7.33106996,240.60946615,bottlegourd,23644.68
92.0,48.0,30.0,23.74838316,74.14766354,5.84973309,85.34793692,wheatatta,2706.68
71.0,38.0,43.0,19.64826049,67.18017129,7.44887393,162.71135358,knoolkhol,16728.36
85.0,59.0,15.0,26.33784608,70.30862538,7.08819103,91.39022702,brinjal,20902.01
75.0,57.0,18.0,26.35719918,76.93105132,6.82191184,203.20014442,arecanut,21636.49
97.0,39.0,45.0,26.25056252,58.88216457,6.87755193,156.643327,squash,10712.9
100.0,42.0,40.0,23.76731566,72.08680604,7.79130073,249.13808072,amla,21461.83
96.0,38.0,17.0,22.12612648,64.36076178,7.60371243,273.99959101,sugar,71597.28
93.0,37.0,23.0,24.70982864,61.07896717,6.03514865,141.03199826,colacasia,13415.75
60.0,54.0,23.0,20.11486235,73.49180811,5.82425373,157.46664047,lime,13475.41
76.0,46.0,26.0,20.14430193,59.18628936,5.58504892,75.70923293,rubber,19258.01
98.0,40.0,15.0,20.83345481,64.68276406,7.76156403,222.16689528,cowpea,11688.59
69.0,52.0,18.0,26.3783849,60.27569353,6.33767578,87.95330186,muskmelon,20623.73
69.0,59.0,34.0,23.40290825,70.57721409,6.16032077,70.99870538,bottlegourd,13083.86
95.0,54.0,24.0,20.1063039,81.29529058,6.03695629,130.00791617,lime,16335.2
91.0,36.0,20.0,24.99907632,82.26104193,5.02820457,222.00329347,muskmelon,11393.75
77.0,56.0,30.0,20.83812102,81.72580163,7.47733331,91.50667861,elephantyam,10181.58
91.0,51.0,23.0,25.44461237,69.49841691,5.55634713,117.37734362,chickpea,24936.7
68.0,49.0,25.0,23.11671791,73.99532716,6.06409409,209.46710105,blackpepper,1539.27
95.0,41.0,41.0,20.5809194,73.23965035,5.2503653,282.9302336,frenchbeans,20668.37
73.0,59.0,43.0,19.21472746,63.34397428,7.10911294,95.41095435,ragi,19041.7
86.0,57.0,32.0,20.59118379,61.20752235,7.12719797,257.6430158,capsicum,13223.29
91.0,46.0,40.0,18.66426863,66.97229037,7.52672308,273.69419551,sesamum,14260.34
75.0,57.0,36.0,19.74247507,75.3256679,6.91797491,238.16148418,amorphophallus,13484.8
89.0,47.0,17.0,21.7486401,77.85243658,6.08786308,279.06448746,watermelon,23080.03
93.0,50.0,15.0,19.84705829,57.20029166,7.68062337,177.03865528,rice,4152.17
68.0,59.0,35.0,22.45000325,84.01020122,5.64319997,249.40811934,capsicum,10155.88
88.0,41.0,37.0,19.19304425,63.22076003,5.00082733,62.67468545,colacasia,23080.34
72.0,51.0,33.0,21.84809046,78.92621276,6.91897323,171.54744589,corrianderseed,15962.96
95.0,48.0,27.0,18.9923634,64.30570185,5.37910765,157.67816487,amla,13828.75
66.0,39.0,45.0,20.61791493,67.00483684,5.46166107,85.57196178,clusterbeans,17510.82
94.0,59.0,20.0,25.37955074,74.57383248,6.64666434,202.85894468,sweetpotato,15339.79
67.0,50.0,38.0,24.24330333,60.86501073,5.86698972,206.4733683,fish,14034.28
78.0,38.0,24.0,25.59655757,83.7597566,5.73089242,118.2545566,sugar,90302.14
78.0,37.0,34.0,18.80626685,73.21076663,6.93698539,104.66209648,turdal,17624.66
81.0,55.0,37.0,19.32010211,81.37106699,6.59412631,106.38470575,wheat,4720.85
83.0,49.0,42.0,18.93505281,58.65421542,5.52064049,271.78090251,guava,11332.72
95.0,48.0,36.0,23.06142021,74.87630094,6.87886461,221.25953189,littlegourd,10031.5
93.0,41.0,35.0,26.74687493,66.65139453,6.30060375,196.55843256,copra,17691.4
61.0,57.0,42.0,23.04578542,64.00393613,7.99235841,193.29836007,banana,26257.49
89.0,58.0,45.0,20.88669032,75.30680063,7.57215825,247.78263387,parval,13498.49
78.0,54.0,32.0,24.93307564,69.04667683,5.94568195,79.82461634,greenonion,19609.72
65.0,45.0,23.0,22.13297658,82.06255762,6.57081703,206.79432607,mothbeans,13274.25
90.0,38.0,40.0,19.68048328,55.39990595,5.57450551,188.27958459,mint,11432.6
84.0,42.0,21.0,20.98999089,58.0836494,7.3022082,277.69174268,suratbeans,23631.81
60.0,36.0,40.0,22.24913844,76.80601312,5.11208,90.61448989,sweetlime,15848.75
74.0,58.0,38.0,23.25245244,70.26901663,5.44160829,182.00099626,tobacco,17589.36
88.0,36.0,37.0,25.48065396,80.66792787,7.76792401,77.19967453,carrot,17009.05
81.0,47.0,38.0,18.08975773,60.77415596,5.28853212,288.18343659,peas,23471.12
97.0,47.0,43.0,25.13410707,72.75645986,6.07470292,203.8328355,methileaves,13423.51
91.0,42.0,30.0,21.75771891,69.36637677,6.87715367,63.0132199,tendercoconut,10757.57
66.0,49.0,34.0,19.95852749,67.45883585,6.13183388,220.71220417,grapes,20733.61
95.0,39.0,15.0,19.00029413,75.77023113,6.12979852,204.3399588,suratbeans,15314.17
87.0,44.0,33.0,22.74751147,62.40503997,6.56592322,223.20356136,watermelon,21199.0
85.0,56.0,19.0,25.62368155,71.66298481,7.42802394,257.32110693,coconut,18389.74
93.0,49.0,39.0,26.90697676,82.23987194,6.51146141,247.69827275,betalleaves,20613.59
94.0,39.0,23.0,23.46863121,83.74561907,6.68768051,210.57029084,longmelon,18558.7
98.0,45.0,28.0,18.49781655,72.69064755,7.26505374,84.31169767,maize,2843.0
88.0,48.0,42.0,24.35830085,64.96976668,5.89819455,111.1717713,blackgram,12287.18
89.0,43.0,20.0,18.10781764,83.51401271,7.57091433,235.72420028,rubber,11652.76
83.0,44.0,27.0,19.95497651,58.71749176,5.98739264,202.8886472,elephatyam,10335.47
66.0,48.0,45.0,18.98356131,57.92369319,7.14516789,166.71790211,sweetpotato,22704.98
100.0,47.0,42.0,24.31350286,78.65083425,7.90280596,97.42083632,blackpepper,1485.42
64.0,38.0,43.0,23.89214135,75.6359426,7.06751904,277.75992753,banana,21445.45
99.0,46.0,42.0,25.33088485,82.030453,5.65154327,110.47323791,drychillies,14883.73
92.0,44.0,21.0,26.56074725,57.47827713,5.37020482,249.05252183,potato,21292.0
61.0,44.0,40.0,23.6843604,58.46331656,7.35479653,286.64956398,ashgourd,22782.17
85.0,44.0,33.0,18.57822624,68.92885454,7.30268197,189.96924149,corrianderseed,11093.32
89.0,59.0,42.0,19.8851438,59.99940578,7.6111903,220.65908881,drumstick,12649.32
100.0,41.0,26.0,20.87497134,67.21648552,7.73179024,129.12415657,linseed,11549.16
82.0,46.0,21.0,18.65461596,60.2178261,7.52767923,273.51680137,guava,16386.26
94.0,59.0,41.0,26.16528246,67.18273834,6.647467,129.61683296,greenbanana,19313.81
89.0,39.0,32.0,20.02053151,64.3240733,5.36366126,271.36520162,colacasia,17867.61
80.0,44.0,40.0,24.43051252,67.35856314,6.22315515,78.75838444,seam,23013.78
68.0,43.0,42.0,23.60975771,74.01729672,6.76468608,78.42731587,lentil,21935.74
79.0,50.0,40.0,21.17857695,60.44645439,7.86479047,182.16729659,ridgegourd,18050.69
77.0,41.0,32.0,24.74201581,68.24176544,6.23938515,230.23907427,greenbanana,15784.93
85.0,47.0,17.0,22.39023409,68.49788862,7.1796578,124.35524621,drumstick,24200.84
81.0,56.0,38.0,23.61292116,55.27178972,7.72617031,131.67244909,cumbu,11094.42
69.0,41.0,30.0,24.02744949,70.50871601,6.91369117,63.41147492,guava,13694.49
92.0,40.0,42.0,26.52539488,59.52523078,7.40678832,195.8371794,leafyvegetable,15585.56
83.0,54.0,39.0,25.74523301,73.90404509,6.07880209,93.17301696,roundgourd,24490.49
99.0,49.0,18.0,18.28674208,61.29894488,5.30123955,228.86103401,zizyphus,19456.19
61.0,37.0,16.0,18.2837204,64.24840285,6.31861241,60.69660494,moathdal,22672.31
78.0,41.0,34.0,20.80842551,70.14709927,5.71377194,81.96203023,turnip,16036.29
84.0,37.0,33.0,19.71756537,73.28402438,6.08745802,136.78509652,dusterbeans,22995.78
62.0,58.0,29.0,24.57230179,75.10931205,5.02884394,104.4784827,redgram,18016.78
