N,P,K,temperature,humidity,pH,rainfall,state,soil_type,crop,crop_price
90.0,47.0,19.0,25.19150102,60.87308328,6.91662442,178.67865934,Chhattisgarh,Black Soil,ladiesfinger,1418.11
100.0,36.0,22.0,22.66371394,58.3686946,6.14229087,183.76536923,Tamil Nadu,Coastal Soil,plum,1078.91
80.0,50.0,38.0,20.15183059,55.45141871,6.01872067,80.85423067,Kerala,Mountain Soil,taramira,2406.8
72.0,54.0,27.0,25.90477075,63.75851694,7.29745013,105.08218399,Maharashtra,Black Soil,jowar,1258.15
74.0,54.0,29.0,25.11758249,56.00563168,5.91358391,260.22189466,Maharashtra,Laterite Soil,amaranthus,2722.28
85.0,46.0,45.0,22.46832708,63.1353154,5.80247478,72.34887593,Uttarakhand,Laterite Soil,mothbeans,1633.54
84.0,41.0,33.0,20.91579104,84.38615676,5.25599383,281.99775892,Madhya Pradesh,Alluvial Soil,linseed,2935.29
88.0,53.0,28.0,26.32150021,74.12160697,7.33688963,106.68307665,Uttar Pradesh,Peaty Soil,tamarindfruit,1649.38
89.0,51.0,17.0,19.03890348,59.47163932,7.42567303,214.37094799,Mizoram,Desert Soil,peppergarbled,1469.87
84.0,56.0,25.0,24.72175746,68.22796154,6.06573596,114.08181088,Kerala,Desert Soil,wheat,2088.0
85.0,45.0,30.0,24.64581015,56.14086228,5.75733867,283.09416718,Telangana,Peaty Soil,tamarindfruit,2379.04
90.0,45.0,37.0,22.87012255,80.24665235,5.9512363,209.88427349,Maharashtra,Forest Soil,groundnut,2473.51
93.0,49.0,43.0,23.78218951,57.75790917,5.01335119,285.43131191,Madhya Pradesh,Laterite Soil,ashgourd,1370.07
98.0,35.0,26.0,24.06526347,82.79450632,5.42044888,164.31914678,Bihar,Coastal Soil,greenonion,2731.69
89.0,39.0,23.0,22.4850083,64.26845829,7.38695845,253.5545617,Rajasthan,Peaty Soil,banana,6891.1
71.0,39.0,35.0,21.28677143,65.40739109,5.5458931,204.11243202,Uttarakhand,Black Soil,mango,4714.49
77.0,50.0,28.0,20.26340055,67.26426933,7.18165471,294.5291524,Odisha,Laterite Soil,apple,3181.15
90.0,39.0,21.0,24.31013692,78.56343016,7.82540531,281.02044944,Goa,Coastal Soil,peas,2771.5
80.0,36.0,34.0,21.85464609,72.11272376,5.10855248,110.38807816,Nagaland,Laterite Soil,turmeric,7748.76
87.0,58.0,34.0,22.66637531,84.1752779,7.97373955,67.47989915,Madhya Pradesh,Red Soil,garlic,11142.56
75.0,53.0,16.0,23.76703896,70.13918554,5.74636148,158.5487898,Uttarakhand,Red Soil,dusterbeans,2128.25
66.0,49.0,16.0,24.52359078,74.6727931,7.83224748,288.66895295,Madhya Pradesh,Black Soil,cauliflower,2129.37
83.0,50.0,42.0,18.5265491,67.53727691,5.64047957,296.1798629,Odisha,Red Soil,wood,2189.39
86.0,37.0,26.0,19.21728614,62.95359328,7.98216525,115.58481434,Kerala,Coastal Soil,peascod,1344.9
71.0,43.0,35.0,19.39211162,67.24327972,6.66248647,194.84070793,Tripura,Laterite Soil,jaggery,1494.82
61.0,52.0,30.0,26.57766377,59.15145161,6.56490556,259.85075988,Meghalaya,Red Soil,brokenrice,2736.25
90.0,57.0,24.0,22.70618176,55.75374379,7.15271178,129.87408941,Nagaland,Red Soil,chillycapsicum,1464.16
69.0,42.0,21.0,20.97936236,57.75482018,5.74811478,110.6981204,Maharashtra,Alluvial Soil,pigeonpea,2321.27
76.0,55.0,20.0,25.78590133,58.96604389,5.86191429,101.40971963,Uttarakhand,Red Soil,pigeonpeas,1007.51
80.0,51.0,38.0,22.99333763,82.52317852,6.77144737,77.58100672,Bihar,Peaty Soil,coconutseed,2211.0
79.0,37.0,29.0,21.38760938,77.70555222,7.39980047,66.33738947,Maharashtra,Mountain Soil,coriander,1096.43
99.0,49.0,24.0,19.79846653,67.85734672,6.49406738,85.80222624,Chhattisgarh,Peaty Soil,watermelon,2583.12
67.0,52.0,39.0,20.3252732,83.14934532,6.58855436,260.14534161,Punjab,Black Soil,beans,2476.47
74.0,53.0,24.0,23.15975752,64.10656576,7.24068778,263.88427981,Karnataka,Laterite Soil,amla,1248.51
97.0,49.0,20.0,22.28104777,56.50082266,7.59344285,142.97633145,Odisha,Red Soil,seam,2874.04
85.0,52.0,19.0,19.87411291,59.43614864,7.72660158,188.96923404,Uttar Pradesh,Desert Soil,bajra,2312.96
83.0,57.0,40.0,20.49539729,64.64555258,6.86067822,161.42200459,Madhya Pradesh,Laterite Soil,cabbage,1431.94
75.0,35.0,31.0,18.38912026,57.52110877,6.34873946,264.32422652,Uttarakhand,Laterite Soil,groundnutseed,2326.49
63.0,46.0,29.0,26.00575546,69.92442057,5.05434009,151.0119001,Madhya Pradesh,Saline Soil,betalleaves,2656.29
82.0,41.0,40.0,25.62081971,56.72652901,6.65680293,61.39315928,Bihar,Laterite Soil,horsegram,2374.3
63.0,39.0,23.0,24.62825481,63.72053384,6.19119388,266.12594072,Himachal Pradesh,Forest Soil,castorseed,2251.98
66.0,40.0,20.0,25.70940562,68.45822851,5.13104706,258.00511752,Arunachal Pradesh,Black Soil,banana,5861.09
91.0,39.0,38.0,25.96675287,70.50403819,5.40216887,168.34423333,Tamil Nadu,Alluvial Soil,coconut,1106.29
73.0,52.0,31.0,24.49589306,72.92530153,5.30472272,217.61362259,Rajasthan,Alluvial Soil,greenavare,1933.07
75.0,54.0,17.0,26.54906733,71.05427936,6.03705376,172.7256721,Mizoram,Desert Soil,guava,2774.29
92.0,44.0,41.0,24.30413153,76.73114576,5.0830404,235.21908527,Sikkim,Coastal Soil,raddish,2289.8
71.0,57.0,19.0,22.86837073,68.1312575,5.23159424,124.44135084,Haryana,Peaty Soil,tomato,1468.65
76.0,46.0,29.0,18.55561575,76.95245271,6.87786904,152.29290155,Telangana,Peaty Soil,jaggery,2409.52
87.0,53.0,32.0,18.52003204,61.15025439,7.77457926,255.16303798,Chhattisgarh,Saline Soil,apple,4786.47
70.0,53.0,33.0,22.09796193,78.22015546,7.07969048,231.55313539,Bihar,Peaty Soil,greenpeas,2119.88
83.0,57.0,27.0,24.87296289,83.36042598,6.34901934,252.04667326,Jharkhand,Saline Soil,chanadal,1478.57
73.0,39.0,18.0,24.40642242,58.48158326,6.16362135,280.32067873,Himachal Pradesh,Forest Soil,sesamum,2383.13
86.0,49.0,27.0,26.09651413,81.86021992,5.73059124,237.29688237,Uttar Pradesh,Desert Soil,maidaatta,1426.43
70.0,56.0,37.0,24.05960036,65.38129846,5.26212357,193.05330484,Punjab,Red Soil,parval,1374.43
71.0,36.0,16.0,23.23602493,77.0655262,6.90632814,299.71080774,Haryana,Red Soil,wood,2142.22
95.0,36.0,38.0,23.24823024,67.86655399,7.97006192,192.83860312,Bihar,Forest Soil,gingellyoil,2977.04
63.0,41.0,37.0,19.28056884,62.68540866,7.16079474,190.37465988,Maharashtra,Desert Soil,tobacco,2324.71
71.0,50.0,36.0,19.60040114,70.49579809,7.40321748,106.14228183,Maharashtra,Forest Soil,mint,1423.5
70.0,36.0,18.0,24.95086654,77.21317981,5.67787416,294.92057651,Uttarakhand,Alluvial Soil,orange,6339.22
90.0,48.0,19.0,18.20148255,73.24876352,6.51449066,278.25113764,Punjab,Black Soil,gingellyoil,2850.32
75.0,36.0,29.0,24.43805822,82.1408903,7.75989435,153.39928143,Andhra Pradesh,Saline Soil,barley,2784.13
76.0,49.0,35.0,22.97000256,69.16564545,7.60076651,109.35483753,Tripura,Forest Soil,bajra,2000.56
98.0,43.0,44.0,25.54177839,76.83722985,6.24384291,87.47905637,Punjab,Laterite Soil,whitepumpkin,1085.45
93.0,51.0,39.0,19.9520463,79.05975706,6.31148808,225.95820984,Haryana,Laterite Soil,urddal,1982.15
74.0,40.0,40.0,20.68400657,75.68393485,6.09897137,213.85055343,Jharkhand,Mountain Soil,kidneybeans,1975.62
61.0,48.0,28.0,24.83925294,58.69784615,6.61568435,211.07249533,Tamil Nadu,Alluvial Soil,maize,1614.25
100.0,56.0,26.0,22.16349456,71.05023741,7.79845312,296.24908507,Andhra Pradesh,Black Soil,thinai,2436.05
83.0,45.0,34.0,19.36528853,68.66415866,5.82356479,227.2445314,Tamil Nadu,Forest Soil,castorseed,2628.2
67.0,54.0,31.0,19.51699904,60.68413232,5.33729559,149.91117249,Jharkhand,Black Soil,carrot,2650.86
95.0,48.0,24.0,24.54948455,70.28960203,7.68509737,258.91898646,Rajasthan,Forest Soil,plum,1847.35
76.0,41.0,16.0,25.85169741,77.40772225,5.81813044,136.9004815,Uttar Pradesh,Forest Soil,colacasia,2737.99
63.0,59.0,25.0,26.26482307,80.09610618,5.18711841,248.63777618,Gujarat,Alluvial Soil,dusterbeans,2643.17
96.0,54.0,29.0,25.74219213,76.48074048,6.51622351,122.92770516,Himachal Pradesh,Desert Soil,lentil,1116.07
67.0,47.0,29.0,24.45277968,82.10386804,6.49000011,216.83184218,Mizoram,Desert Soil,littlegourd,2000.13
87.0,40.0,38.0,20.44039088,79.95757918,5.9829329,285.8446317,Tamil Nadu,Coastal Soil,thinai,2026.51
68.0,43.0,31.0,18.10018831,61.06678692,6.00592373,192.68150961,Manipur,Desert Soil,muskmelon,2824.49
78.0,48.0,34.0,19.434774,62.91091086,6.64593893,229.39771846,Karnataka,Coastal Soil,amorphophallus,2093.86
66.0,46.0,25.0,23.54145886,67.36561246,6.20962755,110.91723433,Karnataka,Red Soil,spinach,1964.02
99.0,58.0,32.0,20.82670192,73.94075792,5.03030607,190.1256732,Mizoram,Desert Soil,betalleaves,2084.37
84.0,41.0,33.0,21.45932654,66.72725842,7.07768777,120.21498356,Mizoram,Forest Soil,cauliflower,1952.58
62.0,47.0,26.0,19.26174038,76.24717682,6.58138844,219.5799695,Tripura,Desert Soil,seam,1564.27
92.0,53.0,19.0,24.00006794,76.24234425,5.50053631,108.15664372,Kerala,Peaty Soil,peppergarbled,2849.2
96.0,55.0,45.0,18.87218438,62.87180576,6.02848806,153.39375619,Gujarat,Saline Soil,bottlegourd,2865.14
70.0,53.0,17.0,23.09151385,67.08787073,6.5402196,193.72900746,Haryana,Saline Soil,clusterbeans,2080.7
74.0,39.0,32.0,25.04038129,68.50052592,6.36405429,133.60057555,Punjab,Black Soil,plum,1895.78
76.0,50.0,31.0,25.54781188,71.48771468,5.24065772,235.6280268,Punjab,Red Soil,snakeguard,1659.3
75.0,59.0,32.0,21.70963907,74.93655589,6.84572227,107.50401516,Tripura,Mountain Soil,pigeonpea,1035.58
89.0,52.0,28.0,19.77602003,68.24247158,5.95072499,268.15045258,Meghalaya,Red Soil,greenonion,2713.55
73.0,53.0,18.0,19.55577046,80.68728459,7.58832579,266.62381922,Arunachal Pradesh,Peaty Soil,bottlegourd,2994.76
89.0,37.0,40.0,26.02715589,75.03573107,6.73966378,104.33176659,Chhattisgarh,Saline Soil,elephantyam,1353.52
69.0,51.0,34.0,22.0009029,73.72018164,7.44619306,141.93926763,Sikkim,Forest Soil,betalleaves,2621.4
91.0,53.0,29.0,24.92015512,59.24860318,6.74584855,156.80631257,Punjab,Black Soil,pigeonpea,1587.62
70.0,58.0,32.0,24.11265908,57.26190707,5.03903208,219.40226614,Punjab,Mountain Soil,ashgourd,1762.92
85.0,51.0,26.0,21.34785739,65.33921853,7.30483714,176.14876131,Mizoram,Red Soil,ginger,12878.24
90.0,43.0,21.0,25.04775377,75.96766867,7.03614519,241.84984873,Jharkhand,Peaty Soil,zizyphus,2645.13
67.0,57.0,36.0,18.31306929,57.29262803,7.16131262,176.88085295,Andhra Pradesh,Laterite Soil,soyabean,1671.7
80.0,53.0,30.0,20.06700423,67.9423781,6.75253282,203.35686411,Tamil Nadu,Peaty Soil,muskmelon,1445.5
88.0,48.0,32.0,21.66425022,63.95264907,5.79946995,175.66391182,Karnataka,Coastal Soil,sesamum,2925.22
74.0,53.0,26.0,21.30589811,82.97865653,5.59760494,227.60626676,Uttar Pradesh,Peaty Soil,peascod,1567.23
86.0,55.0,43.0,24.4432941,64.75300755,7.01401624,103.20267292,Andhra Pradesh,Desert Soil,pear,2508.23
86.0,51.0,24.0,22.68158602,84.80320697,7.51874375,271.9944113,Uttarakhand,Mountain Soil,seam,2478.8
82.0,49.0,44.0,24.12386013,69.25155193,5.50741145,101.49278336,Uttarakhand,Forest Soil,maize,1616.81
81.0,46.0,17.0,23.76473701,84.18815112,5.08885374,99.37120413,Tripura,Forest Soil,sweetpotato,1144.39
74.0,53.0,37.0,21.75747667,71.02294906,7.8253816,89.98951314,Haryana,Saline Soil,lime,1992.89
80.0,36.0,45.0,19.11826823,83.87664613,6.48399275,94.97924087,Assam,Saline Soil,ladiesfinger,1314.22
84.0,44.0,20.0,24.25533168,68.85473406,7.60148267,253.07907918,Haryana,Coastal Soil,greengram,2979.91
98.0,53.0,44.0,21.31324445,82.22265595,6.28720783,260.94591003,Rajasthan,Desert Soil,carrot,1606.69
96.0,52.0,19.0,24.80778694,63.30357223,5.9601992,171.13257164,Tamil Nadu,Desert Soil,blackpepper,7630.86
90.0,36.0,45.0,22.69960344,71.37497367,7.85504433,201.40144288,Kerala,Black Soil,spongegourd,1601.31
99.0,57.0,45.0,19.07475587,82.47673939,5.61844375,157.46940354,Gujarat,Desert Soil,betalleaves,1968.48
95.0,50.0,38.0,20.84549598,57.66254468,7.04552495,81.61139353,Karnataka,Peaty Soil,lentil,1451.25
77.0,51.0,39.0,22.41454456,65.50898109,6.30383622,115.92234415,Rajasthan,Alluvial Soil,amorphophallus,1977.8
63.0,58.0,29.0,20.8016344,57.90331596,7.70353108,93.15698277,Tamil Nadu,Laterite Soil,spongegourd,2057.3
95.0,50.0,28.0,20.74046303,84.36599923,6.75051043,92.57868963,Maharashtra,Red Soil,elephantyam,1683.93
63.0,42.0,17.0,24.67488047,63.06350793,7.70935861,94.47577632,Tamil Nadu,Laterite Soil,papaya,2925.74
68.0,55.0,24.0,22.59330276,59.84654629,7.83227752,230.32264804,Meghalaya,Peaty Soil,mustardoil,1271.77
73.0,47.0,37.0,19.25720329,68.58897734,6.12050667,147.13826551,Odisha,Peaty Soil,suratbeans,2169.65
98.0,45.0,30.0,26.21492903,59.47406454,7.6587989,164.61828247,Odisha,Mountain Soil,maidaatta,2845.26
63.0,57.0,24.0,20.95729491,68.60328727,7.2767717,170.96311669,Rajasthan,Forest Soil,sweetpumpkin,2568.14
87.0,51.0,39.0,20.65066988,76.42040164,7.08840773,254.35259271,Punjab,Forest Soil,mint,1335.56
87.0,39.0,42.0,22.82141914,69.13395267,5.67733439,273.03437875,Andhra Pradesh,Coastal Soil,muskmelon,1239.47
97.0,54.0,39.0,22.1622659,65.13219491,5.70094529,73.46203351,Assam,Black Soil,tomato,1047.9
95.0,57.0,15.0,21.85170352,63.97257674,7.6576845,284.96783445,Andhra Pradesh,Red Soil,blackpepper,7704.16
80.0,45.0,42.0,18.20077333,65.41132247,5.87157369,227.62215088,Bihar,Alluvial Soil,frenchbeans,2902.43
90.0,50.0,43.0,19.81785305,71.37208175,5.76650614,236.68964409,Karnataka,Mountain Soil,guar,2358.45
82.0,42.0,18.0,24.52760039,80.23740178,7.38864029,281.67392306,Punjab,Red Soil,urddal,1447.92
88.0,42.0,28.0,23.31188665,82.88480352,5.56325117,244.80145098,West Bengal,Peaty Soil,whitepumpkin,1582.03
60.0,41.0,34.0,24.17163882,72.20134228,6.78586697,221.53911744,Gujarat,Coastal Soil,lime,2178.2
92.0,55.0,20.0,25.41275491,72.28013284,6.36214814,152.21122985,Andhra Pradesh,Black Soil,orange,7839.9
66.0,53.0,27.0,21.13312535,77.04923441,6.76912182,282.09983879,Karnataka,Peaty Soil,cumbu,1031.69
71.0,59.0,36.0,21.97250973,79.97935421,6.54586304,170.31476931,Odisha,Peaty Soil,pigeonpeas,2461.11
81.0,48.0,42.0,22.92990005,80.08170948,6.54940701,271.18032043,Telangana,Black Soil,moathdal,1706.31
74.0,54.0,36.0,25.40189477,84.78047655,7.86807296,159.77466409,Haryana,Alluvial Soil,onion,2157.52
92.0,48.0,25.0,23.67419152,63.14299724,6.99486526,146.8772431,Nagaland,Red Soil,bajra,1610.29
80.0,38.0,33.0,20.41126315,55.11558868,7.25723533,135.29375347,Meghalaya,Mountain Soil,sweetpumpkin,2195.36
72.0,54.0,31.0,18.17094803,65.10750161,7.27499724,108.32570033,Rajasthan,Mountain Soil,leafyvegetable,2535.71
87.0,35.0,36.0,22.43617448,64.82171337,7.77042048,263.47848612,West Bengal,Forest Soil,betalleaves,2146.95
73.0,49.0,27.0,21.06019602,64.96017497,7.88051491,190.03979128,Telangana,Desert Soil,sesamum,2314.28
69.0,55.0,34.0,19.5415059,58.79842112,5.3194072,207.04967437,Chhattisgarh,Desert Soil,squash,2510.03
99.0,40.0,28.0,20.34455207,83.30563588,6.97826738,219.65334393,Odisha,Alluvial Soil,wood,2396.57
66.0,47.0,22.0,21.44229635,65.90582532,6.67170848,72.64334116,Punjab,Saline Soil,linseed,2254.76
71.0,60.0,29.0,25.5916063,60.12724347,5.6733259,89.56340449,Assam,Laterite Soil,sesamum,2837.52
100.0,36.0,33.0,18.28026167,55.24041437,6.01468281,225.13255593,Uttarakhand,Laterite Soil,groundnutseed,2214.82
84.0,35.0,44.0,25.37652526,74.96184766,6.87811459,129.01784421,Andhra Pradesh,Laterite Soil,capsicum,1274.36
70.0,52.0,25.0,26.04513194,55.6867048,5.34361533,271.1867428,Karnataka,Laterite Soil,greenpeas,1516.32
83.0,37.0,33.0,25.4484758,56.53345838,7.51022179,189.03228644,Arunachal Pradesh,Coastal Soil,moathdal,2285.08
63.0,50.0,25.0,20.12235954,66.0749736,7.64313782,280.88496606,Nagaland,Forest Soil,littlegourd,2374.96
71.0,41.0,28.0,23.92190952,77.18393712,5.93243162,103.81558823,Arunachal Pradesh,Forest Soil,masurdal,1768.97
62.0,50.0,37.0,20.4234235,80.53223889,7.59199716,200.65010607,Andhra Pradesh,Laterite Soil,lentil,1417.57
64.0,59.0,24.0,21.01487076,64.09035574,7.56288743,158.41723392,Arunachal Pradesh,Red Soil,ashgourd,2844.62
85.0,48.0,22.0,18.76943982,62.73659244,6.28023862,110.78021016,Andhra Pradesh,Laterite Soil,varagu,2621.24
74.0,44.0,33.0,23.51986255,80.90707563,5.47079891,87.78351555,Bihar,Forest Soil,greenpeas,2936.71
94.0,58.0,25.0,24.83902291,71.89862208,7.19140675,170.15441205,Telangana,Desert Soil,coconutseed,1420.37
77.0,47.0,40.0,23.71130463,75.18037921,5.25887698,192.30892936,Bihar,Peaty Soil,clusterbeans,1686.05
74.0,56.0,35.0,25.47678147,76.5014499,7.49575164,291.80298177,Arunachal Pradesh,Alluvial Soil,castorseed,1918.22
80.0,44.0,36.0,25.61116888,68.01093264,7.86653272,154.42166421,Gujarat,Forest Soil,rubber,2623.98
95.0,57.0,42.0,24.14522099,79.39163015,7.08346502,299.19634017,Chhattisgarh,Laterite Soil,arecanut,1060.54
94.0,42.0,41.0,26.19003148,55.91434117,6.75165481,129.89211202,Rajasthan,Mountain Soil,onion,1913.5
82.0,59.0,39.0,21.52829364,72.75103562,5.1990478,267.57244004,Manipur,Laterite Soil,ashgourd,2324.28
93.0,38.0,39.0,18.52161793,63.0734348,6.28663084,189.44997251,Chhattisgarh,Black Soil,tamarindfruit,1793.27
79.0,55.0,18.0,25.26638955,73.43915633,6.36351702,91.19741948,Haryana,Red Soil,coconut,1777.31
77.0,43.0,21.0,21.6862722,63.59229546,6.13326262,77.18383411,Himachal Pradesh,Forest Soil,peascod,2648.08
91.0,49.0,35.0,21.89713239,57.14165591,7.6459282,79.92458223,Karnataka,Black Soil,mothbeans,1212.63
94.0,41.0,37.0,21.15669622,80.12788958,5.49738493,255.7210783,Arunachal Pradesh,Desert Soil,banana,7271.71
68.0,46.0,26.0,24.7318394,76.75104729,7.22381069,202.12075255,Meghalaya,Red Soil,greenchilli,2369.5
61.0,60.0,22.0,21.19132941,70.94544453,5.33589315,248.25158176,Rajasthan,Coastal Soil,sapota,2119.2
88.0,59.0,39.0,22.15230178,58.7830492,5.87187653,292.97627148,Haryana,Peaty Soil,turmeric,9532.92
73.0,37.0,24.0,19.54267326,56.65492009,5.80514013,206.90950827,Gujarat,Mountain Soil,pumpkin,1726.56
95.0,40.0,19.0,25.7136942,67.26561744,5.85180194,81.87377331,Manipur,Coastal Soil,seemebadnekai,1186.17
67.0,60.0,36.0,18.5832682,70.47581111,6.66499319,72.54030482,Jharkhand,Peaty Soil,seemebadnekai,1470.46
67.0,55.0,23.0,24.27740282,63.93322656,6.36807899,88.71228577,Maharashtra,Red Soil,thinai,1594.66
67.0,51.0,21.0,26.03285996,61.23088478,5.55396796,67.91070757,Andhra Pradesh,Peaty Soil,garlic,11149.17
62.0,50.0,31.0,19.43080968,68.88762186,6.81810098,238.74430967,Assam,Mountain Soil,elephatyam,2580.57
74.0,38.0,31.0,21.08031738,59.71147963,7.29157463,266.72021856,Madhya Pradesh,Desert Soil,ladiesfinger,2495.53
62.0,44.0,42.0,24.85284911,64.16648319,5.16476254,72.43310302,Rajasthan,Saline Soil,fieldpea,1954.54
99.0,51.0,34.0,26.22338972,71.5694667,6.7927623,98.88578383,Bihar,Mountain Soil,mushrooms,1568.69
81.0,36.0,27.0,22.6351034,70.52624867,6.6003803,136.14857524,Sikkim,Coastal Soil,carrot,1689.85
93.0,57.0,30.0,19.68173664,74.21029327,6.48356301,182.41460621,Mizoram,Peaty Soil,greengram,1148.08
91.0,59.0,23.0,20.19642704,84.89626151,5.47800702,208.16096755,Jharkhand,Red Soil,peppergarbled,2075.55
89.0,55.0,18.0,21.46634672,62.59586508,5.67142795,233.06827891,Meghalaya,Mountain Soil,bajra,1713.5
67.0,42.0,44.0,20.52677697,63.47805178,5.25706458,77.34105706,Gujarat,Peaty Soil,turnip,2801.45
71.0,52.0,26.0,21.87624805,83.73073342,5.21323001,169.77245577,Himachal Pradesh,Peaty Soil,pineapple,1556.2
64.0,58.0,23.0,18.92177876,66.02188822,6.5534487,126.74364935,Manipur,Saline Soil,sweetlime,1554.22
89.0,53.0,44.0,20.85350029,62.44167317,5.87042628,148.78412132,Gujarat,Desert Soil,mango,4928.96
88.0,38.0,18.0,24.94657447,59.72555569,6.98864008,263.72426285,Mizoram,Mountain Soil,ridgegourd,2695.95
67.0,36.0,31.0,19.09367034,75.69603642,7.74555663,224.67452312,Telangana,Red Soil,moathdal,1556.59
65.0,40.0,20.0,18.7843689,72.71085674,7.58665919,102.31941315,Jharkhand,Coastal Soil,roundgourd,2937.9
72.0,39.0,19.0,22.33545805,80.82555502,7.06839331,190.10167693,Haryana,Red Soil,leafyvegetable,2468.32
88.0,42.0,43.0,24.6369979,59.3340138,5.40583155,188.26845584,Jharkhand,Forest Soil,tendercoconut,2150.07
98.0,39.0,34.0,19.69531998,59.01004967,7.92520157,91.56531388,Kerala,Laterite Soil,lentil,1093.76
67.0,53.0,42.0,19.1129779,72.79215326,6.882592,144.7096443,Maharashtra,Desert Soil,guar,2105.99
71.0,35.0,35.0,19.53853394,56.33311757,5.27829231,181.64333778,Assam,Red Soil,elephantyam,2387.48
62.0,39.0,43.0,20.03759458,56.57499711,7.17003461,276.5414344,Madhya Pradesh,Alluvial Soil,plum,2471.56
74.0,44.0,39.0,21.53320395,57.51952575,6.17775075,96.24519374,Arunachal Pradesh,Mountain Soil,karamani,2055.44
95.0,52.0,38.0,24.91905482,66.38394566,5.88182212,279.53330041,Tamil Nadu,Red Soil,wheat,2766.32
61.0,50.0,21.0,26.52952188,66.0587858,6.93539447,153.90231527,Gujarat,Alluvial Soil,capsicum,1500.23
61.0,58.0,34.0,24.54284383,69.04607661,5.99517533,268.59713063,Andhra Pradesh,Peaty Soil,whitepumpkin,1816.11
91.0,53.0,34.0,23.28265556,84.88028836,6.77474388,91.42871573,Manipur,Desert Soil,wood,2009.92
73.0,45.0,33.0,21.41158277,80.43155056,6.39153082,253.04735933,Uttarakhand,Red Soil,chholia,2950.11
98.0,50.0,20.0,25.28227291,71.70979807,5.72877639,160.05787818,Assam,Peaty Soil,cashewnuts,1595.83
68.0,40.0,32.0,18.16918515,65.30326215,6.78746037,111.89982583,Arunachal Pradesh,Mountain Soil,maidaatta,2241.66
71.0,36.0,28.0,23.61946469,71.04294747,5.62259895,258.3630573,Mizoram,Alluvial Soil,mushrooms,2528.34
90.0,44.0,37.0,18.94664372,80.82809349,6.9748951,229.20443489,Karnataka,Mountain Soil,coconutoil,2726.11
97.0,35.0,26.0,18.2170783,72.59011213,7.70620016,113.55799774,Maharashtra,Red Soil,taramira,1440.48
72.0,52.0,39.0,22.82153044,58.92283355,6.97060994,218.40023848,Madhya Pradesh,Desert Soil,kinnow,1177.23
66.0,46.0,36.0,20.57405276,70.94464752,5.92764955,92.90369192,Odisha,Coastal Soil,coffee,15473.47
85.0,46.0,28.0,24.10444153,77.24187021,6.18196768,89.90320589,Kerala,Red Soil,pumpkin,1727.06
79.0,52.0,15.0,22.7980054,74.87915503,5.33502075,110.93839056,Tripura,Red Soil,maize,2631.7
71.0,55.0,21.0,19.90173481,79.45219521,5.6556927,132.21102695,Andhra Pradesh,Black Soil,fish,1221.53
94.0,51.0,45.0,24.3916932,62.41457121,5.67444689,230.19795827,West Bengal,Black Soil,copra,1558.4
